run_id,timestamp,dataset_name,split,domain,student_name,student_backbone,student_ckpt,train_method,image_id,image_path,condition,student_miou,student_risk,student_pixel_acc,student_msp,student_msp_std,student_entropy,student_entropy_std,temp_msp,temp_entropy,energy_score,max_logit,low_conf_frac_050,low_conf_frac_070,n_valid_pixels,student_latency_ms,guardrail_latency_ms,teacher_latency_ms,student_miou_near,student_risk_near,n_near_pixels,student_miou_dynamic,student_risk_dynamic,n_dynamic_pixels,mc_entropy,mc_mutual_info,mc_dropout_latency_ms,guardrailpp_utility_dense_bce,guardrailpp_keep_dense_bce,guardrailpp_utility_dense_bce_q90,guardrailpp_utility_dense_bce_q95,guardrailpp_utility_dense_gap_raw,guardrailpp_utility_dense_gap,guardrailpp_keep_dense_gap,guardrailpp_utility_dense_gap_q90,guardrailpp_utility_dense_gap_q95,guardrailpp_utility_scalar,guardrailpp_utility,guardrailpp_keep,guardrail_risk,guardrail_keep,teacher_miou,teacher_risk,teacher_pixel_acc,teacher_miou_near,teacher_risk_near,teacher_benefit_near,teacher_miou_dynamic,teacher_risk_dynamic,teacher_benefit_dynamic,teacher_gain,teacher_benefit,teacher_gap,student_better_gap,oracle_keep,oracle_fail,disagreement_rate,confident_wrong_teacher_right,n_confident_pixels
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000761_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000761_rgb_anon.png,fog,0.46474333158695574,0.5352566684130442,0.9648255705833435,0.9870193600654602,0.060587331652641296,0.03910685330629349,0.14990147948265076,0.9571481943130493,0.1614226996898651,-6.8102874755859375,6.794560432434082,0.0030582821927964687,0.015078915283083916,240004,4.3888959917239845,13.536784215830266,11.820183251984417,0.3508971410951217,0.6491028589048783,68692,0.9872386641325007,0.01276133586749928,3683,0.04037371650338173,0.0006173282745294273,16.16055372869596,0.45403915643692017,0.5459608435630798,0.5211226940155029,0.5880721807479858,0.032636817544698715,0.5081585049629211,0.49184149503707886,0.5700988173484802,0.5957021713256836,0.5229915976524353,0.5081585049629211,0.49184149503707886,0.5081585049629211,0.49184149503707886,0.5375706186848475,0.46242938131515254,0.9719504714012146,0.45436590713144437,0.5456340928685557,0.1034687660363226,0.9945696443117024,0.005430355688297639,0.0073309801792016405,0.07282728709789166,0.07282728709789166,0.018678855150938034,0.011553973890841007,0.9271727129021083,0.07282728709789166,0.03331194445490837,0.01094565074890852,231108
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000769_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000769_rgb_anon.png,fog,0.4645142161868513,0.5354857838131487,0.8989671468734741,0.9718812704086304,0.09195508062839508,0.07626473903656006,0.21513709425926208,0.9269479513168335,0.2480994313955307,-6.6236748695373535,6.588806629180908,0.007503229659050703,0.037720780819654465,249226,4.3888959917239845,13.536784215830266,11.820183251984417,0.3577632285076239,0.6422367714923761,81531,0.5128662667890901,0.4871337332109099,5294,0.07779388874769211,0.0009498830186203122,16.16055372869596,0.4944591522216797,0.5055408477783203,0.6539318561553955,0.7902063131332397,0.0207488015294075,0.5051870346069336,0.4948129653930664,0.5335150957107544,0.5549581050872803,0.551525354385376,0.5051870346069336,0.4948129653930664,0.5051870346069336,0.4948129653930664,0.6853635691051654,0.3146364308948346,0.9608467221260071,0.6232285982148763,0.3767714017851237,0.26546536970725243,0.6755742012034918,0.32442579879650824,0.16270793441440168,0.2208493529183141,0.2208493529183141,0.07146123796701431,0.009581664577126503,0.7791506470816859,0.2208493529183141,0.0860985592007637,0.04695737734436989,229205
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000775_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000775_rgb_anon.png,fog,0.5158953249330934,0.4841046750669066,0.9069414138793945,0.9742382764816284,0.08075764030218124,0.0691998079419136,0.17568273842334747,0.9312443137168884,0.22424879670143127,-6.687955379486084,6.657279014587402,0.0024777741637080908,0.030041512101888657,249821,4.3888959917239845,13.536784215830266,11.820183251984417,0.5144555217432141,0.4855444782567859,82341,0.3105590062111801,0.68944099378882,905,0.0706116184592247,0.0007452453719452024,16.16055372869596,0.4666956067085266,0.5333043932914734,0.517423689365387,0.590831458568573,0.013951943255960941,0.5034878849983215,0.49651211500167847,0.5361215472221375,0.5585207939147949,0.5213602781295776,0.5034878849983215,0.49651211500167847,0.5034878849983215,0.49651211500167847,0.6891087084176739,0.3108912915823261,0.9629095196723938,0.6890698008813037,0.31093019911869635,0.17461427913808958,0.6126708074534162,0.3873291925465838,0.30211180124223613,0.17321338348458049,0.17321338348458049,0.06900941580533981,0.013041337952017784,0.8267866165154195,0.17321338348458049,0.0875546932220459,0.05297793447971344,230577
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000781_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000781_rgb_anon.png,fog,0.4674217784304775,0.5325782215695225,0.8641480207443237,0.9735042452812195,0.08665288239717484,0.06998764723539352,0.19462841749191284,0.9353254437446594,0.20813313126564026,-6.547832489013672,6.515608787536621,0.0048949322663247585,0.03470451757311821,254549,4.3888959917239845,13.536784215830266,11.820183251984417,0.33894592458774814,0.6610540754122518,83034,0.4722513089005236,0.5277486910994764,5730,0.0713171511888504,0.001167016918770969,16.16055372869596,0.4944755434989929,0.5055244565010071,0.714512288570404,0.7489101886749268,-0.0003658690256997943,0.49990853667259216,0.5000914633274078,0.5192468762397766,0.528702437877655,0.5463360548019409,0.49990853667259216,0.5000914633274078,0.49990853667259216,0.5000914633274078,0.6402622560907931,0.3597377439092069,0.961158812046051,0.45155990422069303,0.548440095779307,0.11261397963294484,0.3054682955206515,0.6945317044793484,0.0,0.17284047766031563,0.17284047766031563,0.10632137954235077,0.00931058544665575,0.8271595223396844,0.17284047766031563,0.12533541023731232,0.07178579270839691,233696
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000788_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000788_rgb_anon.png,fog,0.4178281694441855,0.5821718305558146,0.8777323961257935,0.9670796394348145,0.09816376864910126,0.08765646070241928,0.22567041218280792,0.9210435152053833,0.25380739569664,-6.499698162078857,6.4590253829956055,0.007883545942604542,0.043835580348968506,247858,3.6347914719954133,13.332502276170999,11.741560010705143,0.30973083870726714,0.6902691612927329,75477,0.2646268132467274,0.7353731867532727,2978,0.08985661715269089,0.0014374284073710442,11.938847019337118,0.46206074953079224,0.5379392504692078,0.5122238397598267,0.5576109886169434,0.0065195150673389435,0.5016298890113831,0.49837011098861694,0.521415650844574,0.5483038425445557,0.5259920954704285,0.5016298890113831,0.49837011098861694,0.5016298890113831,0.49837011098861694,0.5376351220963438,0.4623648779036562,0.9570479393005371,0.36476736959078215,0.6352326304092178,0.05503653088351501,0.23832759280520474,0.7616724071947952,0.0,0.11980695265215835,0.11980695265215835,0.0885426327586174,0.009227056987583637,0.8801930473478417,0.11980695265215835,0.10589127242565155,0.06024416908621788,223497
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000798_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000798_rgb_anon.png,fog,0.28022138518264383,0.7197786148173562,0.7824612855911255,0.979312002658844,0.07147713750600815,0.06499625742435455,0.17373673617839813,0.9290911555290222,0.254980206489563,-6.077953338623047,6.053398132324219,0.003739919513463974,0.022349916398525238,256690,3.6347914719954133,13.332502276170999,11.741560010705143,0.16369620169190535,0.8363037983080946,83067,0.5256998428623112,0.4743001571376888,26697,0.06733034551143646,0.001065620919689536,11.938847019337118,0.4769173562526703,0.5230826437473297,0.5959386229515076,0.6420143842697144,0.04184156656265259,0.5104588866233826,0.48954111337661743,0.5544931888580322,0.590064287185669,0.5292505621910095,0.5104588866233826,0.48954111337661743,0.5104588866233826,0.48954111337661743,0.572281397443931,0.42771860255606897,0.9550819993019104,0.48823429841150584,0.5117657015884942,0.32453809671960043,0.6386705380312324,0.3613294619687676,0.11297069516892122,0.2920600122612872,0.2920600122612872,0.17712804675102234,0.004507382400333881,0.7079399877387128,0.2920600122612872,0.20473723113536835,0.1398184597492218,242673
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000826_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000826_rgb_anon.png,fog,0.399393219565394,0.600606780434606,0.8751108646392822,0.9619256258010864,0.10341119766235352,0.09858755767345428,0.23089894652366638,0.9150459170341492,0.25437647104263306,-6.199099063873291,6.152379989624023,0.007954129949212074,0.050932932645082474,249053,3.6347914719954133,13.332502276170999,11.741560010705143,0.26151160204829954,0.7384883979517005,75219,0.47204591492234976,0.5279540850776503,7582,0.09993191063404083,0.0008706552907824516,11.938847019337118,0.5427451729774475,0.4572548270225525,0.7563652992248535,0.7706390619277954,0.054465681314468384,0.5136130452156067,0.4863869547843933,0.5558509826660156,0.6100649833679199,0.5763528943061829,0.5136130452156067,0.4863869547843933,0.5136130452156067,0.4863869547843933,0.48622597624958636,0.5137740237504136,0.9565754532814026,0.3975704071161992,0.6024295928838008,0.1360588050678997,0.4854152599594868,0.5145847400405132,0.013369345037137048,0.08683275668419244,0.08683275668419244,0.09257868677377701,0.011114099994301796,0.9131672433158076,0.08683275668419244,0.1085190698504448,0.06099103018641472,221135
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:56,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000834_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000834_rgb_anon.png,fog,0.4837061501429595,0.5162938498570405,0.8981524705886841,0.930877149105072,0.13382822275161743,0.17295853793621063,0.2869083881378174,0.8554083704948425,0.4193725287914276,-5.302881240844727,5.217678070068359,0.013447712175548077,0.0988161489367485,240487,3.6347914719954133,13.332502276170999,11.741560010705143,0.28419472703549403,0.7158052729645059,75237,0.3097465419365156,0.6902534580634845,4169,0.17567172646522522,0.001730190240778029,11.938847019337118,0.5834286212921143,0.41657137870788574,0.8027353882789612,0.8190541863441467,0.11052267253398895,0.5276026129722595,0.4723973870277405,0.5949369072914124,0.629764974117279,0.6114634871482849,0.5276026129722595,0.4723973870277405,0.5276026129722595,0.4723973870277405,0.6060540181336648,0.3939459818663352,0.9475605487823486,0.4004230299605484,0.5995769700394515,0.11622830292505437,0.4835692012473015,0.5164307987526985,0.173822659310786,0.1223478679907053,0.1223478679907053,0.06195760890841484,0.012549534440040588,0.8776521320092947,0.1223478679907053,0.08343902230262756,0.009073255583643913,191270
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:57,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000840_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000840_rgb_anon.png,fog,0.3149775645700604,0.6850224354299397,0.8083788752555847,0.9433392286300659,0.1290898323059082,0.15253055095672607,0.3135274350643158,0.8744279742240906,0.39497363567352295,-5.3726959228515625,5.301209926605225,0.017858928069472313,0.07971961796283722,240104,3.641299204900861,13.32317222841084,11.758575274143368,0.1817643775794888,0.8182356224205112,80893,0.29415046536489076,0.7058495346351092,5654,0.1563730686903,0.0021770333405584097,11.976427223999053,0.5199636220932007,0.4800363779067993,0.7553568482398987,0.8023939728736877,0.09633979201316833,0.5240663290023804,0.47593367099761963,0.5801478028297424,0.6343320608139038,0.5760327577590942,0.5240663290023804,0.47593367099761963,0.5240663290023804,0.47593367099761963,0.42235255977976477,0.5776474402202352,0.870131254196167,0.33146888712690853,0.6685311128730915,0.14970450954741965,0.3028951804522129,0.6971048195477871,0.008744715087322108,0.1073749952097045,0.1073749952097045,0.07028204202651978,0.00852963700890541,0.8926250047902955,0.1073749952097045,0.1550869643688202,0.02527238242328167,201313
acdc_b1_mit-b1_guard_dense_gap_s137_j13387382,2026-07-10 23:10:57,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,runs/mit-b1_skd_j9200315/student_skd.ckpt,skd,GOPR0476_frame_000845_rgb_anon,/home/manors/Guardrail-Distillation/data/acdc/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000845_rgb_anon.png,fog,0.44504350806855786,0.5549564919314421,0.891786515712738,0.9479717016220093,0.11728287488222122,0.13612040877342224,0.2622053325176239,0.8833605647087097,0.3471825122833252,-6.129336833953857,6.065589427947998,0.010593654587864876,0.06716810911893845,249017,3.641299204900861,13.32317222841084,11.758575274143368,0.3943384526194572,0.6056615473805428,76059,0.4000923799956949,0.5999076200043051,1819,0.13817204535007477,0.0013000394683331251,11.976427223999053,0.5318001508712769,0.46819984912872314,0.786949098110199,0.8059004545211792,0.0830957293510437,0.5207619667053223,0.47923803329467773,0.5824306011199951,0.6061540246009827,0.5749390721321106,0.5207619667053223,0.47923803329467773,0.5207619667053223,0.47923803329467773,0.5746329057968854,0.4253670942031146,0.9428995251655579,0.5276495561697693,0.4723504438302307,0.13331110355031206,0.4610515982364288,0.5389484017635713,0.0609592182407338,0.12958939772832756,0.12958939772832756,0.06948923319578171,0.01837625540792942,0.8704106022716724,0.12958939772832756,0.09806158393621445,0.03148379549384117,209483
