dataset,backbone,supervision_type,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,method,coverage,risk,aurc
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,teacher_oracle,0.85,0.5519828908153104,0.5354884253569794
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,teacher_oracle,0.9,0.5552155421972637,0.5354884253569794
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,teacher_oracle,0.95,0.5565402345920942,0.5354884253569794
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,teacher_oracle,1.0,0.562239235261882,0.5354884253569794
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.05,0.4059051342240511,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.1,0.4171805640187661,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.15,0.4320742213661905,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.2,0.4460280708579495,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.25,0.4579671903487934,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.3,0.4684746194286995,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.35,0.4775542664021651,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.4,0.4853188461950478,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.45,0.492102285598562,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.5,0.4983514274417133,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.55,0.5040981356564458,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.6,0.5094398022133702,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.65,0.5150459308564782,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.7,0.5205579305043665,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.75,0.525935699232659,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.8,0.5312428788189296,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.85,0.5367437902494389,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.9,0.5435001931975708,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,0.95,0.5527904713877072,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,oracle,1.0,0.5622392352618819,0.4854442397097304
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.05,0.8306130089771772,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.1,0.7995671367873031,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.15,0.8154730315597141,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.2,0.8203637778047276,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.25,0.8200985952312176,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.3,0.8184824056964938,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.35,0.8184759469581998,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.4,0.8173951256894645,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.45,0.8149735132245771,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.5,0.814562869517952,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.55,0.8158115630249072,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.6,0.815304795579082,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.65,0.8144616488856161,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.7,0.8145903255818104,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.75,0.8161235069822137,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.8,0.8180538033305884,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.85,0.8208111133332843,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.9,0.8201986610930994,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0.95,0.8196625744572605,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1.0,0.8210632165008654,0.8094154152235119
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.05,0.8338178899432943,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.1,0.7995671367873031,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.15,0.8146540079840366,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.2,0.8178485154220723,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.25,0.8193824923219458,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.3,0.8158754547888541,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.35,0.8184759469581998,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.4,0.8185036330792719,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.45,0.8129733488374926,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.5,0.8133922038450936,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.55,0.8151750885521282,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.6,0.8132683851586897,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.65,0.8132779921144543,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.7,0.8121015473480144,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.75,0.815403349231115,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.8,0.8177795994706077,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.85,0.8179633305851541,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.9,0.8186528156485703,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,0.95,0.8191403639080977,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,neg_entropy,1.0,0.8210632165008654,0.8091114612691163
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.05,0.8194692888306789,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.1,0.8086652685511754,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.15,0.8079576303795075,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.2,0.8099531883344235,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.25,0.8116360279814059,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.3,0.8215148316254501,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.35,0.8144316385359882,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.4,0.8163510858336791,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.45,0.8121502323016895,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.5,0.8147747133424069,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.55,0.8124698453415126,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.6,0.8109746389351481,0.8076901421369086
acdc,b1,dense_multi,9269842,paper_eval_acdc_b1_mit-b1_guard_dense_multi_s256_j9269842,acdc_b1_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0.65,0.8111052278625894,0.8076901421369086
