dataset,backbone,supervision_type,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,msp_threshold,n_confident,n_failures,failure_rate,failure_cutoff,failure_label,msp_auroc,msp_ap,entropy_auroc,entropy_ap,temp_msp_auroc,temp_msp_ap,mc_dropout_auroc,mc_dropout_ap,guardrail_auroc,guardrail_ap,oracle_auroc,oracle_ap
acdc,b1,dense_disagree,9257577,paper_eval_acdc_b1_mit-b1_guard_dense_disagree_j9257577,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,364,54,0.14835164835164835,0.796725218409463,top20,0.6348864994026285,0.22611269133776646,0.6594982078853048,0.25561186192617175,0.7182795698924731,0.3412038307626488,0.6590800477897253,0.25561270870975605,0.05191158900836319,0.08090352235744548,0.924910394265233,0.7301677480067309,0.05191158900836319,0.08090352235744548,0.5561529271206691,0.17756050491611444
acdc,b1,dense_disagree,9257577,paper_eval_acdc_b1_mit-b1_guard_dense_disagree_j9257577,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,144,12,0.08333333333333333,0.796725218409463,top20,0.5959595959595959,0.13998713555285996,0.6654040404040404,0.37536616440271325,0.7518939393939394,0.44306286164802694,0.6622474747474747,0.37318704184766494,0.03472222222222221,0.046895102340723464,0.9684343434343434,0.7812570028011204,0.03472222222222221,0.046895102340723464,0.5625,0.10760699824748537
acdc,b1,dense_disagree,9257577,paper_eval_acdc_b1_mit-b1_guard_dense_disagree_j9257577,acdc_b1_skd_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,23,1,0.043478260869565216,0.796725218409463,top20,0.8636363636363636,0.25,1.0,1.0,0.9545454545454546,0.5,0.9545454545454546,0.5,0.0,0.043478260869565216,1.0,1.0,0.0,0.043478260869565216,0.5454545454545454,0.09090909090909091
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6138167925258119,top20,0.495,0.3151908799072129,0.504375,0.308155946856054,0.495625,0.2894202513973047,0.5025000000000001,0.2998928469846181,0.5800000000000001,0.2854831276212136,0.49375,0.2276129507265615,0.5800000000000001,0.2854831276212136,0.663125,0.4033302807129517
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,100,20,0.2,0.6138167925258119,top20,0.495,0.3151908799072129,0.504375,0.308155946856054,0.495625,0.2894202513973047,0.5025000000000001,0.2998928469846181,0.5800000000000001,0.2854831276212136,0.49375,0.2276129507265615,0.5800000000000001,0.2854831276212136,0.663125,0.4033302807129517
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,65,13,0.2,0.6138167925258119,top20,0.4482248520710059,0.2252616429990219,0.455621301775148,0.2442761352175536,0.4334319526627219,0.194324400713853,0.4526627218934911,0.2298705332280556,0.5976331360946745,0.3293506664993382,0.4142011834319526,0.1916184637923746,0.5976331360946745,0.3293506664993382,0.6789940828402368,0.4738211337417617
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,13,3,0.2307692307692307,0.6138167925258119,top20,0.3333333333333332,0.2333333333333333,0.5999999999999999,0.3909090909090909,0.7333333333333333,0.4583333333333332,0.7,0.4888888888888888,0.9666666666666668,0.9166666666666664,0.2666666666666666,0.2106060606060606,0.9666666666666668,0.9166666666666664,0.7999999999999999,0.6333333333333333
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,99,19,0.1919191919191919,0.8653444006795801,top20,0.575,0.3004344306944282,0.5901315789473683,0.3230896014867458,0.6328947368421053,0.3484968217144707,0.594078947368421,0.3245027830872907,0.6013157894736841,0.3527759532084153,0.5230263157894737,0.3388468074767867,0.6013157894736841,0.3527759532084153,0.6342105263157894,0.343323405919627
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,74,11,0.1486486486486486,0.8653444006795801,top20,0.4401154401154401,0.239083361871329,0.4545454545454546,0.2981011090003006,0.5238095238095238,0.3490776689368061,0.4632034632034633,0.3018541920087028,0.6637806637806638,0.4240794739010617,0.4256854256854256,0.2471480559183135,0.6637806637806638,0.4240794739010617,0.5728715728715729,0.2141950165987272
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,17,3,0.1764705882352941,0.8653444006795801,top20,0.6190476190476191,0.3158730158730158,0.6190476190476191,0.3158730158730158,0.6666666666666666,0.4555555555555555,0.6428571428571428,0.3714285714285714,0.4523809523809524,0.238095238095238,0.6428571428571428,0.5333333333333333,0.4523809523809524,0.238095238095238,0.9523809523809524,0.8666666666666667
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6857305998457306,top20,0.73375,0.4475915994432028,0.749375,0.4806632503154327,0.7274999999999999,0.4371365718189712,0.74875,0.477422716178517,0.745,0.4783314185596798,0.381875,0.2467971273684609,0.745,0.4783314185596798,0.640625,0.268017135763349
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,97,19,0.1958762886597938,0.6857305998457306,top20,0.738191632928475,0.4756867640126944,0.7550607287449392,0.5660668220788541,0.7307692307692307,0.5126376368820791,0.7543859649122807,0.5606991039115867,0.7462887989203778,0.5424768344019515,0.3562753036437247,0.2313076547001,0.7462887989203778,0.5424768344019515,0.6612685560053981,0.2769743111883121
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,25,1,0.04,0.6857305998457306,top20,0.625,0.1,0.7083333333333333,0.125,0.75,0.1428571428571428,0.7083333333333333,0.125,0.875,0.25,0.0416666666666666,0.0416666666666666,0.875,0.25,0.6666666666666667,0.1111111111111111
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,99,20,0.202020202020202,0.7157016998058936,top20,0.5588607594936709,0.3509828947317097,0.5607594936708861,0.3493040320024032,0.5791139240506329,0.3813099335957707,0.5613924050632911,0.3493064999315121,0.6341772151898735,0.512091340397001,0.5436708860759494,0.3205437711195439,0.6341772151898735,0.512091340397001,0.7582278481012658,0.3904041151562839
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,93,16,0.1720430107526881,0.7157016998058936,top20,0.4650974025974026,0.2088754320763567,0.4675324675324675,0.2029183929365557,0.4894480519480519,0.2304127218042121,0.4683441558441558,0.2029023304797945,0.5560064935064934,0.3923269202555517,0.484577922077922,0.2299847223018351,0.5560064935064934,0.3923269202555517,0.7540584415584416,0.3554259739612545
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,37,7,0.1891891891891892,0.7157016998058936,top20,0.2285714285714285,0.1388083139625246,0.2142857142857143,0.1364235762836693,0.2285714285714285,0.1375571851557073,0.2142857142857143,0.1364235762836693,0.3047619047619047,0.1800265332811415,0.4476190476190476,0.199752462079651,0.3047619047619047,0.1800265332811415,0.7666666666666666,0.4307359307359307
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,398,76,0.19095477386934673,0.796725218409463,top20,0.7184537430532854,0.43058575834532237,0.735289310232102,0.45451207013850947,0.7761523373651521,0.5026364511754825,0.7349215429879047,0.45300245891196234,0.9221559333115397,0.7032580157538054,0.7628309905197779,0.4713897022035038,0.9221559333115397,0.7032580157538054,0.566198103955541,0.23026047791525625
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,364,54,0.14835164835164835,0.796725218409463,top20,0.6348864994026285,0.22611269133776646,0.6594982078853048,0.25561186192617175,0.7182795698924731,0.3412038307626488,0.6590800477897253,0.25561270870975605,0.928673835125448,0.7266881290905801,0.7743727598566309,0.44101901273937977,0.928673835125448,0.7266881290905801,0.5561529271206691,0.17756050491611444
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,144,12,0.08333333333333333,0.796725218409463,top20,0.5959595959595959,0.13998713555285996,0.6654040404040404,0.37536616440271325,0.7518939393939394,0.44306286164802694,0.6622474747474747,0.37318704184766494,0.966540404040404,0.6997814685314685,0.8465909090909092,0.5782508638974155,0.966540404040404,0.6997814685314685,0.5625,0.10760699824748537
acdc,b1,dense_gap,9258122,paper_eval_acdc_b1_mit-b1_guard_dense_gap_j9258122,acdc_b1_skd_dense_gap_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,23,1,0.043478260869565216,0.796725218409463,top20,0.8636363636363636,0.25,1.0,1.0,0.9545454545454546,0.5,0.9545454545454546,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.09090909090909091
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6138167925258119,top20,0.495,0.3151908799072129,0.504375,0.308155946856054,0.495625,0.2894202513973047,0.5025000000000001,0.2998928469846181,0.600625,0.2895029942345952,0.5525,0.2911733509889394,0.600625,0.2895029942345952,0.663125,0.4033302807129517
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,100,20,0.2,0.6138167925258119,top20,0.495,0.3151908799072129,0.504375,0.308155946856054,0.495625,0.2894202513973047,0.5025000000000001,0.2998928469846181,0.600625,0.2895029942345952,0.5525,0.2911733509889394,0.600625,0.2895029942345952,0.663125,0.4033302807129517
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,65,13,0.2,0.6138167925258119,top20,0.4482248520710059,0.2252616429990219,0.455621301775148,0.2442761352175536,0.4334319526627219,0.194324400713853,0.4526627218934911,0.2298705332280556,0.6568047337278107,0.3410690137921599,0.5887573964497042,0.2643562638809157,0.6568047337278107,0.3410690137921599,0.6789940828402368,0.4738211337417617
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,13,3,0.2307692307692307,0.6138167925258119,top20,0.3333333333333332,0.2333333333333333,0.5999999999999999,0.3909090909090909,0.7333333333333333,0.4583333333333332,0.7,0.4888888888888888,0.7333333333333333,0.7575757575757576,0.8,0.7777777777777777,0.7333333333333333,0.7575757575757576,0.7999999999999999,0.6333333333333333
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,99,19,0.1919191919191919,0.8653444006795801,top20,0.575,0.3004344306944282,0.5901315789473683,0.3230896014867458,0.6328947368421053,0.3484968217144707,0.594078947368421,0.3245027830872907,0.5578947368421052,0.3224932264398676,0.5736842105263158,0.3045026489416104,0.5578947368421052,0.3224932264398676,0.6342105263157894,0.343323405919627
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,74,11,0.1486486486486486,0.8653444006795801,top20,0.4401154401154401,0.239083361871329,0.4545454545454546,0.2981011090003006,0.5238095238095238,0.3490776689368061,0.4632034632034633,0.3018541920087028,0.621933621933622,0.3658493385220931,0.5786435786435786,0.3217723972664684,0.621933621933622,0.3658493385220931,0.5728715728715729,0.2141950165987272
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,17,3,0.1764705882352941,0.8653444006795801,top20,0.6190476190476191,0.3158730158730158,0.6190476190476191,0.3158730158730158,0.6666666666666666,0.4555555555555555,0.6428571428571428,0.3714285714285714,0.4047619047619047,0.2055555555555555,0.4761904761904761,0.2214285714285714,0.4047619047619047,0.2055555555555555,0.9523809523809524,0.8666666666666667
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6857305998457306,top20,0.73375,0.4475915994432028,0.749375,0.4806632503154327,0.7274999999999999,0.4371365718189712,0.74875,0.477422716178517,0.754375,0.4550303186567211,0.74,0.4453995182756554,0.754375,0.4550303186567211,0.640625,0.268017135763349
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,97,19,0.1958762886597938,0.6857305998457306,top20,0.738191632928475,0.4756867640126944,0.7550607287449392,0.5660668220788541,0.7307692307692307,0.5126376368820791,0.7543859649122807,0.5606991039115867,0.7577597840755734,0.5145619816634286,0.7429149797570851,0.5017712557927013,0.7577597840755734,0.5145619816634286,0.6612685560053981,0.2769743111883121
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,25,1,0.04,0.6857305998457306,top20,0.625,0.1,0.7083333333333333,0.125,0.75,0.1428571428571428,0.7083333333333333,0.125,0.7916666666666666,0.1666666666666666,0.875,0.25,0.7916666666666666,0.1666666666666666,0.6666666666666667,0.1111111111111111
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,99,20,0.202020202020202,0.7157016998058936,top20,0.5588607594936709,0.3509828947317097,0.5607594936708861,0.3493040320024032,0.5791139240506329,0.3813099335957707,0.5613924050632911,0.3493064999315121,0.6525316455696202,0.5257286513543346,0.6253164556962025,0.5074188124116558,0.6525316455696202,0.5257286513543346,0.7582278481012658,0.3904041151562839
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,93,16,0.1720430107526881,0.7157016998058936,top20,0.4650974025974026,0.2088754320763567,0.4675324675324675,0.2029183929365557,0.4894480519480519,0.2304127218042121,0.4683441558441558,0.2029023304797945,0.5787337662337663,0.4020310699198153,0.5438311688311688,0.3796011144464533,0.5787337662337663,0.4020310699198153,0.7540584415584416,0.3554259739612545
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_snow,acdc,val,snow,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,37,7,0.1891891891891892,0.7157016998058936,top20,0.2285714285714285,0.1388083139625246,0.2142857142857143,0.1364235762836693,0.2285714285714285,0.1375571851557073,0.2142857142857143,0.1364235762836693,0.3761904761904762,0.2172540947895917,0.3095238095238095,0.1675971556550716,0.3761904761904762,0.2172540947895917,0.7666666666666666,0.4307359307359307
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,398,76,0.19095477386934673,0.796725218409463,top20,0.7184537430532854,0.43058575834532237,0.735289310232102,0.45451207013850947,0.7761523373651521,0.5026364511754825,0.7349215429879047,0.45300245891196234,0.93703007518797,0.7510154525744299,0.9310640732265445,0.7407461710771022,0.93703007518797,0.7510154525744299,0.566198103955541,0.23026047791525625
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,364,54,0.14835164835164835,0.796725218409463,top20,0.6348864994026285,0.22611269133776646,0.6594982078853048,0.25561186192617175,0.7182795698924731,0.3412038307626488,0.6590800477897253,0.25561270870975605,0.9468339307048984,0.768866621540928,0.9341099163679809,0.7373601967833237,0.9468339307048984,0.768866621540928,0.5561529271206691,0.17756050491611444
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,144,12,0.08333333333333333,0.796725218409463,top20,0.5959595959595959,0.13998713555285996,0.6654040404040404,0.37536616440271325,0.7518939393939394,0.44306286164802694,0.6622474747474747,0.37318704184766494,0.976010101010101,0.7284767316017315,0.9709595959595959,0.7032967032967032,0.976010101010101,0.7284767316017315,0.5625,0.10760699824748537
acdc,b1,dense_multi,9258120,paper_eval_acdc_b1_mit-b1_guard_dense_multi_j9258120,acdc_b1_skd_dense_multi_all,acdc,val,all,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,23,1,0.043478260869565216,0.796725218409463,top20,0.8636363636363636,0.25,1.0,1.0,0.9545454545454546,0.5,0.9545454545454546,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.09090909090909091
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6138822586178847,top20,0.495,0.3151908799072129,0.50375,0.3080363296311736,0.495625,0.2894202513973047,0.501875,0.2995077638516558,0.5631250000000001,0.3002940587933449,0.663125,0.403280465061634
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,100,20,0.2,0.6138822586178847,top20,0.495,0.3151908799072129,0.50375,0.3080363296311736,0.495625,0.2894202513973047,0.501875,0.2995077638516558,0.5631250000000001,0.3002940587933449,0.663125,0.403280465061634
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,65,13,0.2,0.6138822586178847,top20,0.4482248520710059,0.2252616429990219,0.4541420118343195,0.2439634397829069,0.4334319526627219,0.194324400713853,0.4526627218934911,0.2346990380565605,0.5325443786982249,0.2518452658803075,0.680473372781065,0.4741665026585592
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_fog,acdc,val,fog,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.97,13,3,0.2307692307692307,0.6138822586178847,top20,0.3333333333333332,0.2333333333333333,0.5999999999999999,0.3909090909090909,0.7333333333333333,0.4583333333333332,0.6666666666666666,0.4333333333333333,0.7333333333333333,0.4206349206349206,0.7999999999999999,0.6333333333333333
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,98,18,0.1836734693877551,0.8604988940436509,top20,0.5965277777777779,0.2594795758586093,0.6243055555555554,0.2955139826057041,0.6659722222222222,0.333235271490816,0.6243055555555554,0.2955139826057041,0.6506944444444445,0.2853855081572531,0.6597222222222222,0.3605999334193649
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.9,74,10,0.1351351351351351,0.8604988940436509,top20,0.4624999999999999,0.2371403846142601,0.49375,0.3137288412027167,0.571875,0.3824450317900826,0.49375,0.3137288412027167,0.696875,0.3304424992534749,0.553125,0.1989257565749133
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_night,acdc,val,night,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.95,17,3,0.1764705882352941,0.8604988940436509,top20,0.6190476190476191,0.3158730158730158,0.6428571428571428,0.3714285714285714,0.6666666666666666,0.4555555555555555,0.6428571428571428,0.3714285714285714,0.8333333333333333,0.4444444444444445,0.9523809523809524,0.8666666666666667
acdc,b1,paper_eval_acdc_b1_mit-b1_guard_j9200316,9200316,paper_eval_acdc_b1_mit-b1_guard_j9200316,acdc_b1_skd_rain,acdc,val,rain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,0.85,100,20,0.2,0.6858075847902261,top20,0.735,0.4484350953781622,0.749375,0.4806632503154327,0.7274999999999999,0.4371365718189712,0.75,0.4775719861197796,0.8262499999999999,0.5720383434297946,0.639375,0.2674846154381458
